-1.430650179479699602e-04
-1.362942133943986073e-04
-1.298075914778158756e-04
-1.250502581772853811e-04
-1.216148633487088129e-04
-1.159371280367708809e-04
-1.133817473669982892e-04
-1.104223621967745063e-04
-1.004164280098891906e-04
-9.649537806976951865e-05
